date,q,qin,z
2006-11-28,6070.00,6700.00,155.74
2006-11-29,6820.00,7000.00,155.75
2006-11-30,6710.00,7100.00,155.72
2006-12-01,6700.00,6900.00,155.68
2006-12-02,5470.00,6800.00,155.64
2006-12-03,5470.00,6800.00,155.76
2006-12-04,6040.00,6600.00,155.77
2006-12-05,6030.00,6100.00,155.66
2006-12-06,5310.00,6000.00,155.58
2006-12-07,5310.00,5900.00,155.58
2006-12-08,5310.00,5800.00,155.59
2006-12-09,5350.00,5800.00,155.55
2006-12-10,5320.00,5700.00,155.62
2006-12-11,5350.00,5700.00,155.66
2006-12-12,5370.00,5600.00,155.58
2006-12-13,5350.00,5600.00,155.59
2006-12-14,5000.00,5400.00,155.64
2006-12-15,5090.00,5250.00,155.61
2006-12-16,5130.00,5200.00,155.52
2006-12-17,5180.00,5000.00,155.40
2006-12-18,5200.00,4800.00,155.36
2006-12-19,4990.00,4750.00,155.30
2006-12-20,4900.00,4700.00,155.27
2006-12-21,4780.00,4700.00,155.28
2006-12-22,4790.00,4650.00,155.28
2006-12-23,4690.00,4600.00,155.24
2006-12-24,4680.00,4500.00,155.23
2006-12-25,4670.00,4400.00,155.17
2006-12-26,4570.00,4400.00,155.20
2006-12-27,4470.00,4400.00,155.16
2006-12-28,4660.00,4400.00,155.10
2006-12-29,4680.00,4300.00,155.06
2006-12-30,4660.00,4400.00,155.07
2006-12-31,4660.00,4400.00,154.99
2007-01-01,4610.00,4200.00,154.93
2007-01-02,4630.00,4100.00,154.85
2007-01-03,4640.00,4100.00,154.81
2007-01-04,4650.00,4150.00,154.80
2007-01-05,4660.00,4550.00,154.82
2007-01-06,4600.00,4600.00,154.85
2007-01-07,4580.00,4800.00,154.86
2007-01-08,4560.00,4900.00,154.94
2007-01-09,4620.00,5000.00,155.04
2007-01-10,4630.00,5000.00,155.08
2007-01-11,4730.00,5000.00,155.13
2007-01-12,4750.00,5100.00,155.15
2007-01-13,4650.00,4900.00,155.19
2007-01-14,4670.00,4700.00,155.21
2007-01-15,4660.00,4700.00,155.22
2007-01-16,4670.00,4700.00,155.25
2007-01-17,4650.00,4700.00,155.28
2007-01-18,4610.00,4600.00,155.28
2007-01-19,4600.00,4700.00,155.31
2007-01-20,4600.00,4700.00,155.32
2007-01-21,4590.00,4600.00,155.32
2007-01-22,4580.00,4500.00,155.31
2007-01-23,4620.00,4400.00,155.34
2007-01-24,4610.00,4550.00,155.35
2007-01-25,4660.00,4550.00,155.38
2007-01-26,4690.00,4500.00,155.36
2007-01-27,4690.00,4400.00,155.33
2007-01-28,4690.00,4600.00,155.34
2007-01-29,4700.00,4800.00,155.36
2007-01-30,4700.00,4700.00,155.37
2007-01-31,4760.00,4500.00,155.35
2007-02-01,4650.00,4500.00,155.30
2007-02-02,4640.00,4450.00,155.27
2007-02-03,4630.00,4450.00,155.25
2007-02-04,4640.00,4400.00,155.18
2007-02-05,4640.00,4300.00,155.12
2007-02-06,4650.00,4200.00,155.04
2007-02-07,4650.00,4200.00,155.01
2007-02-08,4850.00,4400.00,154.90
2007-02-09,4860.00,4000.00,154.87
2007-02-10,4860.00,4150.00,154.87
2007-02-11,4870.00,4150.00,154.82
2007-02-12,4870.00,4150.00,154.79
2007-02-13,4860.00,4250.00,154.75
2007-02-14,4890.00,4300.00,154.74
2007-02-15,4870.00,4400.00,154.68
2007-02-16,4880.00,4300.00,154.64
2007-02-17,4820.00,4300.00,154.57
2007-02-18,4940.00,4200.00,154.49
2007-02-19,4930.00,4200.00,154.38
2007-02-20,4940.00,4100.00,154.27
2007-02-21,4940.00,4100.00,154.10
2007-02-22,4950.00,3900.00,154.00
2007-02-23,4930.00,3900.00,153.80
2007-02-24,4930.00,3800.00,153.67
2007-02-25,4970.00,3800.00,153.48
2007-02-26,4810.00,3600.00,153.28
2007-02-27,4990.00,3500.00,152.99
2007-02-28,4810.00,4000.00,152.88
2007-03-01,4800.00,3800.00,152.83
2007-03-02,4850.00,3700.00,152.70
2007-03-03,4820.00,4800.00,152.67
2007-03-04,4810.00,4600.00,152.75
2007-03-05,4800.00,4100.00,152.65
2007-03-06,4780.00,4100.00,152.59
2007-03-07,4810.00,4000.00,152.51
2007-03-08,4820.00,4000.00,152.40
2007-03-09,4830.00,3950.00,152.29
2007-03-10,4840.00,3900.00,152.20
2007-03-11,4850.00,3950.00,152.11
2007-03-12,4850.00,4400.00,152.11
2007-03-13,4830.00,4400.00,152.06
2007-03-14,4830.00,4500.00,152.00
2007-03-15,4860.00,4400.00,151.95
2007-03-16,4850.00,4500.00,151.92
2007-03-17,4850.00,4600.00,151.86
2007-03-18,4850.00,4600.00,151.86
2007-03-19,4840.00,4600.00,151.83
2007-03-20,4830.00,4500.00,151.79
2007-03-21,4840.00,4300.00,151.68
2007-03-22,4860.00,4300.00,151.58
2007-03-23,4900.00,4300.00,151.55
2007-03-24,4880.00,4400.00,151.48
2007-03-25,4890.00,4300.00,151.36
2007-03-26,4910.00,4300.00,151.33
2007-03-27,4900.00,4300.00,151.27
2007-03-28,4900.00,4300.00,151.16
2007-03-29,4900.00,4300.00,151.06
2007-03-30,4940.00,4300.00,150.88
2007-03-31,4950.00,4200.00,150.77
2007-04-01,4980.00,4200.00,150.63
2007-04-02,4980.00,6600.00,150.81
2007-04-03,4950.00,5700.00,150.99
2007-04-04,5000.00,5600.00,151.21
2007-04-05,4940.00,5600.00,151.43
2007-04-06,5450.00,6000.00,151.45
2007-04-07,4980.00,5900.00,151.48
2007-04-08,4980.00,5700.00,151.57
2007-04-09,5000.00,5700.00,151.61
2007-04-10,6060.00,5600.00,151.51
2007-04-11,6090.00,5500.00,151.38
2007-04-12,6110.00,5100.00,151.17
2007-04-13,6140.00,5100.00,151.00
2007-04-14,5420.00,5300.00,150.86
2007-04-15,5440.00,5300.00,150.81
2007-04-16,5430.00,5100.00,150.64
2007-04-17,5420.00,5700.00,150.49
2007-04-18,6090.00,6600.00,150.60
2007-04-19,6060.00,5800.00,150.52
2007-04-20,6100.00,5600.00,150.41
2007-04-21,6210.00,5400.00,150.21
2007-04-22,6000.00,8800.00,150.60
2007-04-23,6210.00,9500.00,150.78
2007-04-24,8590.00,6800.00,150.61
2007-04-25,8800.00,7700.00,150.35
2007-04-26,8640.00,7000.00,149.97
2007-04-27,8680.00,7600.00,149.67
2007-04-28,8770.00,8300.00,149.34
2007-04-29,7350.00,8500.00,149.13
2007-04-30,8780.00,8300.00,148.83
2007-05-01,8010.00,8000.00,148.61
2007-05-02,8190.00,7900.00,148.48
2007-05-03,8120.00,7500.00,148.26
2007-05-04,8080.00,7000.00,148.10
2007-05-05,7220.00,7000.00,147.92
2007-05-06,7280.00,6900.00,147.66
2007-05-07,7360.00,7000.00,147.51
2007-05-08,7310.00,6900.00,147.34
2007-05-09,6470.00,6900.00,147.16
2007-05-10,6460.00,6800.00,147.02
2007-05-11,6480.00,6500.00,146.98
2007-05-12,6480.00,10000.00,147.50
2007-05-13,6500.00,8000.00,147.64
2007-05-14,6500.00,7000.00,147.67
2007-05-15,7340.00,7800.00,147.62
2007-05-16,9250.00,8000.00,147.37
2007-05-17,9310.00,6500.00,146.90
2007-05-18,9670.00,6000.00,146.26
2007-05-19,6680.00,6600.00,145.81
2007-05-20,6580.00,7900.00,145.92
2007-05-21,6530.00,8000.00,146.10
2007-05-22,6510.00,8000.00,146.21
2007-05-23,9510.00,8300.00,145.85
2007-05-24,9790.00,10000.00,146.01
2007-05-25,11900.00,13500.00,146.15
2007-05-26,11900.00,12500.00,146.35
2007-05-27,11700.00,10500.00,146.15
2007-05-28,12100.00,9800.00,145.76
2007-05-29,11500.00,9000.00,145.26
2007-05-30,9930.00,9500.00,144.90
2007-05-31,10500.00,10000.00,144.70
2007-06-01,11500.00,14000.00,145.53
2007-06-02,11700.00,11500.00,145.49
2007-06-03,11500.00,11000.00,145.16
2007-06-04,11600.00,11000.00,144.67
2007-06-05,10100.00,10300.00,144.38
2007-06-06,9500.00,9700.00,144.25
2007-06-07,9320.00,9800.00,144.23
2007-06-08,9110.00,10300.00,144.38
2007-06-09,10700.00,11500.00,144.47
2007-06-10,13500.00,14500.00,144.51
2007-06-11,14400.00,16500.00,144.88
2007-06-12,17200.00,16900.00,144.97
2007-06-13,18300.00,16900.00,144.82
2007-06-14,16900.00,15900.00,144.76
2007-06-15,15800.00,15300.00,144.65
2007-06-16,17500.00,15200.00,144.33
2007-06-17,15700.00,15000.00,144.22
2007-06-18,22300.00,26000.00,144.79
2007-06-19,31700.00,33000.00,144.78
2007-06-20,38600.00,36000.00,144.46
2007-06-21,36100.00,33500.00,143.99
2007-06-22,33400.00,34200.00,144.02
2007-06-23,32300.00,33000.00,144.05
2007-06-24,18900.00,24000.00,144.72
2007-06-25,18100.00,18000.00,144.92
2007-06-26,15100.00,14900.00,144.89
2007-06-27,15000.00,13700.00,144.87
2007-06-28,15800.00,14700.00,144.73
2007-06-29,15700.00,15000.00,144.44
2007-06-30,15800.00,15500.00,144.38
2007-07-01,16700.00,17800.00,144.44
2007-07-02,17500.00,18100.00,144.76
2007-07-03,17600.00,18500.00,144.92
2007-07-04,18700.00,17000.00,144.49
2007-07-05,16700.00,16600.00,144.25
2007-07-06,19100.00,24000.00,144.52
2007-07-07,30100.00,28000.00,143.93
2007-07-08,32600.00,37000.00,143.98
2007-07-09,38300.00,39500.00,143.98
2007-07-10,38900.00,37000.00,144.00
2007-07-11,32800.00,31000.00,143.97
2007-07-12,34300.00,34000.00,144.01
2007-07-13,31100.00,30200.00,144.06
2007-07-14,31200.00,30500.00,144.13
2007-07-15,28600.00,26000.00,143.98
2007-07-16,19200.00,19600.00,144.78
2007-07-17,17800.00,16800.00,144.86
2007-07-18,19900.00,26100.00,144.94
2007-07-19,35100.00,35000.00,144.01
2007-07-20,39800.00,40000.00,144.04
2007-07-21,41100.00,42000.00,144.00
2007-07-22,43000.00,42500.00,144.06
2007-07-23,39700.00,36500.00,143.95
2007-07-24,36500.00,34500.00,144.05
2007-07-25,32700.00,31500.00,144.01
2007-07-26,30700.00,32500.00,144.10
2007-07-27,33100.00,33000.00,143.98
2007-07-28,34000.00,34800.00,143.99
2007-07-29,34700.00,34500.00,143.95
2007-07-30,43600.00,51000.00,144.05
2007-07-31,47300.00,50000.00,144.34
2007-08-01,43200.00,47500.00,145.95
2007-08-02,43600.00,40000.00,145.93
2007-08-03,43300.00,38000.00,145.24
2007-08-04,38300.00,37000.00,144.91
2007-08-05,34900.00,33000.00,144.79
2007-08-06,31000.00,30000.00,144.65
2007-08-07,27600.00,27000.00,144.53
2007-08-08,24500.00,24500.00,144.80
2007-08-09,23100.00,23000.00,144.81
2007-08-10,24600.00,24000.00,144.72
2007-08-11,22900.00,22500.00,144.87
2007-08-12,21400.00,21000.00,144.87
2007-08-13,21300.00,21900.00,144.85
2007-08-14,23600.00,25000.00,144.86
2007-08-15,24000.00,22400.00,144.74
2007-08-16,21400.00,20100.00,144.79
2007-08-17,19700.00,18400.00,144.87
2007-08-18,19000.00,18200.00,144.80
2007-08-19,19000.00,19500.00,144.89
2007-08-20,19000.00,18500.00,144.88
2007-08-21,17100.00,16800.00,144.85
2007-08-22,16200.00,16000.00,144.88
2007-08-23,17300.00,15400.00,144.66
2007-08-24,15500.00,15000.00,144.48
2007-08-25,15300.00,15400.00,144.40
2007-08-26,15400.00,16500.00,144.34
2007-08-27,19500.00,24500.00,144.74
2007-08-28,26700.00,27100.00,144.84
2007-08-29,25700.00,24000.00,144.88
2007-08-30,23700.00,21800.00,144.80
2007-08-31,21100.00,21000.00,144.90
2007-09-01,21500.00,23000.00,144.87
2007-09-02,25600.00,27500.00,144.79
2007-09-03,31000.00,33000.00,144.84
2007-09-04,32100.00,30800.00,144.84
2007-09-05,27200.00,25800.00,144.86
2007-09-06,24600.00,23800.00,144.83
2007-09-07,21400.00,22000.00,144.91
2007-09-08,21400.00,21000.00,144.83
2007-09-09,22300.00,22700.00,144.78
2007-09-10,24000.00,24800.00,144.80
2007-09-11,25600.00,25900.00,144.81
2007-09-12,26400.00,26500.00,144.89
2007-09-13,26400.00,25500.00,144.82
2007-09-14,26500.00,25800.00,144.82
2007-09-15,25500.00,26700.00,144.90
2007-09-16,28900.00,31000.00,144.88
2007-09-17,31200.00,31500.00,144.90
2007-09-18,32600.00,32200.00,144.87
2007-09-19,32800.00,33300.00,144.82
2007-09-20,32700.00,33000.00,144.88
2007-09-21,31400.00,29800.00,144.87
2007-09-22,28800.00,26200.00,144.83
2007-09-23,24700.00,23300.00,144.84
2007-09-24,21300.00,20700.00,144.80
2007-09-25,16800.00,18900.00,145.15
2007-09-26,16700.00,17300.00,145.37
2007-09-27,13500.00,15300.00,145.66
2007-09-28,14400.00,14500.00,145.77
2007-09-29,13400.00,14000.00,145.89
2007-09-30,12500.00,13800.00,146.03
2007-10-01,12500.00,13800.00,146.28
2007-10-02,12400.00,18800.00,146.78
2007-10-03,12200.00,18500.00,148.06
2007-10-04,12000.00,15300.00,148.65
2007-10-05,11700.00,14200.00,149.05
2007-10-06,11600.00,14100.00,149.46
2007-10-07,11500.00,14600.00,149.98
2007-10-08,11400.00,15300.00,150.52
2007-10-09,11300.00,15800.00,151.17
2007-10-10,11700.00,18000.00,152.01
2007-10-11,12800.00,17500.00,152.76
2007-10-12,13600.00,18000.00,153.39
2007-10-13,13900.00,17000.00,153.82
2007-10-14,12900.00,14400.00,154.02
2007-10-15,13900.00,13500.00,154.05
2007-10-16,12100.00,13400.00,154.20
2007-10-17,12000.00,13400.00,154.38
2007-10-18,11600.00,13300.00,154.60
2007-10-19,11100.00,12800.00,154.81
2007-10-20,10800.00,12500.00,154.98
2007-10-21,10700.00,12200.00,155.16
2007-10-22,10700.00,12100.00,155.39
2007-10-23,11100.00,12200.00,155.54
2007-10-24,11500.00,11800.00,155.58
2007-10-25,11700.00,11700.00,155.56
2007-10-26,11700.00,11500.00,155.50
2007-10-27,11100.00,11300.00,155.52
2007-10-28,11000.00,12000.00,155.59
2007-10-29,11000.00,11400.00,155.62
2007-10-30,11000.00,11500.00,155.74
2007-10-31,11500.00,11800.00,155.81
2007-11-01,11900.00,11800.00,155.76
2007-11-02,11900.00,11300.00,155.71
2007-11-03,10300.00,10600.00,155.65
2007-11-04,10300.00,10000.00,155.53
2007-11-05,9420.00,9500.00,155.51
2007-11-06,8950.00,9100.00,155.47
2007-11-07,8640.00,8800.00,155.48
2007-11-08,8280.00,8700.00,155.55
2007-11-09,8620.00,8600.00,155.44
2007-11-10,7530.00,8300.00,155.45
2007-11-11,7440.00,8000.00,155.52
2007-11-12,8110.00,7800.00,155.55
2007-11-13,7580.00,7700.00,155.52
2007-11-14,7540.00,7600.00,155.52
2007-11-15,7430.00,7500.00,155.49
2007-11-16,7510.00,8800.00,155.58
2007-11-17,7450.00,7800.00,155.70
2007-11-18,7520.00,7500.00,155.72
2007-11-19,7530.00,7400.00,155.77
2007-11-20,7220.00,7400.00,155.77
2007-11-21,7210.00,7150.00,155.66
2007-11-22,5770.00,6900.00,155.66
2007-11-23,5810.00,6600.00,155.59
2007-11-24,5790.00,6700.00,155.55
2007-11-25,5800.00,6600.00,155.54
2007-11-26,5800.00,6500.00,155.50
2007-11-27,6460.00,6300.00,155.41
2007-11-28,5710.00,6300.00,155.40
2007-11-29,5120.00,5900.00,155.37
2007-11-30,4590.00,5600.00,155.38
2007-12-01,4900.00,5300.00,155.35
2007-12-02,4970.00,5400.00,155.48
2007-12-03,4910.00,5300.00,155.43
2007-12-04,5220.00,5200.00,155.47
2007-12-05,5220.00,5400.00,155.55
2007-12-06,5270.00,5500.00,155.65
2007-12-07,5210.00,5450.00,155.65
2007-12-08,5270.00,5400.00,155.60
2007-12-09,5230.00,5300.00,155.59
2007-12-10,5240.00,5100.00,155.62
2007-12-11,5160.00,5000.00,155.52
2007-12-12,5320.00,5200.00,155.57
2007-12-13,5130.00,5100.00,155.58
2007-12-14,5100.00,5000.00,155.58
2007-12-15,5120.00,5000.00,155.56
2007-12-16,5110.00,5000.00,155.58
2007-12-17,5140.00,5000.00,155.57
2007-12-18,5130.00,4800.00,155.51
2007-12-19,4980.00,4700.00,155.51
2007-12-20,4920.00,4800.00,155.43
2007-12-21,4950.00,4900.00,155.45
2007-12-22,4980.00,4800.00,155.39
2007-12-23,4990.00,4700.00,155.35
2007-12-24,4900.00,4600.00,155.33
2007-12-25,4810.00,4600.00,155.26
2007-12-26,4760.00,4500.00,155.24
2007-12-27,4660.00,4550.00,155.31
2007-12-28,4670.00,4500.00,155.29
2007-12-29,4710.00,4600.00,155.31
2007-12-30,4630.00,4700.00,155.28
2007-12-31,4630.00,4650.00,155.33
2008-01-01,4680.00,4800.00,155.35
2008-01-02,4680.00,4800.00,155.34
2008-01-03,4700.00,4700.00,155.36
2008-01-04,4670.00,4700.00,155.30
2008-01-05,4660.00,4700.00,155.34
2008-01-06,4660.00,4700.00,155.34
2008-01-07,4660.00,4700.00,155.32
2008-01-08,4660.00,4900.00,155.37
2008-01-09,4710.00,5000.00,155.42
2008-01-10,4700.00,4900.00,155.43
2008-01-11,4690.00,4900.00,155.45
2008-01-12,5470.00,4900.00,155.40
2008-01-13,4700.00,4800.00,155.39
2008-01-14,4760.00,4500.00,155.32
2008-01-15,4710.00,4500.00,155.29
2008-01-16,4700.00,4300.00,155.23
2008-01-17,4700.00,4300.00,155.18
2008-01-18,4720.00,4100.00,155.07
2008-01-19,4710.00,4000.00,155.00
2008-01-20,4720.00,4000.00,154.89
2008-01-21,4670.00,4000.00,154.77
2008-01-22,4720.00,3950.00,154.66
2008-01-23,4660.00,3950.00,154.58
2008-01-24,4720.00,4100.00,154.51
2008-01-25,4720.00,4150.00,154.46
2008-01-26,4680.00,4500.00,154.45
2008-01-27,4660.00,4300.00,154.39
2008-01-28,4670.00,4200.00,154.35
2008-01-29,4700.00,4100.00,154.23
2008-01-30,4690.00,4100.00,154.16
2008-01-31,4670.00,4100.00,154.09
2008-02-01,4660.00,4550.00,154.11
2008-02-02,4660.00,4200.00,154.10
2008-02-03,4680.00,4000.00,154.02
2008-02-04,4700.00,3900.00,153.89
2008-02-05,4710.00,3900.00,153.79
2008-02-06,4720.00,4100.00,153.68
2008-02-07,4730.00,3850.00,153.57
2008-02-08,4730.00,4100.00,153.49
2008-02-09,4740.00,4100.00,153.38
2008-02-10,4740.00,4200.00,153.36
2008-02-11,4740.00,4150.00,153.26
2008-02-12,4740.00,4000.00,153.17
2008-02-13,4770.00,4100.00,153.09
2008-02-14,4760.00,4150.00,153.04
2008-02-15,4760.00,4100.00,152.93
2008-02-16,4760.00,4100.00,152.82
2008-02-17,4780.00,4100.00,152.75
2008-02-18,4780.00,4100.00,152.69
2008-02-19,4790.00,4100.00,152.63
2008-02-20,4720.00,4300.00,152.60
2008-02-21,4780.00,4400.00,152.60
2008-02-22,4800.00,4400.00,152.60
2008-02-23,4810.00,4600.00,152.54
2008-02-24,4800.00,4600.00,152.45
2008-02-25,4820.00,4700.00,152.48
2008-02-26,4790.00,4900.00,152.60
2008-02-27,4770.00,5000.00,152.67
2008-02-28,4780.00,5600.00,152.82
2008-02-29,4760.00,5700.00,152.96
2008-03-01,4760.00,5100.00,153.01
2008-03-02,4750.00,5300.00,153.06
2008-03-03,4750.00,5000.00,153.02
2008-03-04,4730.00,4500.00,152.98
2008-03-05,4740.00,4600.00,152.95
2008-03-06,4750.00,5000.00,153.02
2008-03-07,4770.00,4700.00,153.00
2008-03-08,4770.00,4650.00,152.99
2008-03-09,4780.00,4800.00,152.98
2008-03-10,4760.00,4850.00,152.98
2008-03-11,4760.00,4950.00,152.98
2008-03-12,4710.00,4900.00,152.93
2008-03-13,5050.00,5200.00,152.98
2008-03-14,5080.00,5250.00,152.96
2008-03-15,5100.00,5000.00,152.96
2008-03-16,5090.00,5000.00,152.89
2008-03-17,5130.00,5100.00,152.88
2008-03-18,5130.00,5150.00,152.84
2008-03-19,5110.00,5300.00,152.76
2008-03-20,5110.00,5450.00,152.67
2008-03-21,5080.00,5900.00,152.69
2008-03-22,5160.00,5700.00,152.80
2008-03-23,5170.00,6200.00,152.88
2008-03-24,5120.00,6700.00,153.10
2008-03-25,5480.00,6900.00,153.27
2008-03-26,5720.00,6200.00,153.28
2008-03-27,5690.00,6200.00,153.24
2008-03-28,5870.00,6300.00,153.22
2008-03-29,5870.00,7000.00,153.18
2008-03-30,5860.00,7500.00,153.40
2008-03-31,5720.00,6700.00,153.55
2008-04-01,5860.00,6500.00,153.58
2008-04-02,6260.00,6500.00,153.56
2008-04-03,6260.00,6200.00,153.47
2008-04-04,6010.00,6200.00,153.38
2008-04-05,6030.00,6500.00,153.31
2008-04-06,6010.00,6400.00,153.40
2008-04-07,5980.00,6200.00,153.36
2008-04-08,5980.00,6500.00,153.40
2008-04-09,7120.00,6400.00,153.26
2008-04-10,7770.00,6200.00,152.93
2008-04-11,8960.00,6300.00,152.58
2008-04-12,6050.00,7200.00,152.50
2008-04-13,6030.00,6400.00,152.49
2008-04-14,6080.00,6200.00,152.46
2008-04-15,7010.00,6000.00,152.27
2008-04-16,7830.00,6050.00,151.92
2008-04-17,8930.00,6200.00,151.46
2008-04-18,6480.00,6500.00,151.30
2008-04-19,6550.00,9500.00,151.33
2008-04-20,6570.00,11000.00,152.38
2008-04-21,6550.00,8300.00,152.58
2008-04-22,6850.00,9200.00,152.82
2008-04-23,10200.00,12800.00,152.88
2008-04-24,12100.00,14800.00,153.30
2008-04-25,14800.00,15100.00,153.64
2008-04-26,14000.00,12500.00,153.58
2008-04-27,15200.00,11500.00,153.14
2008-04-28,15800.00,10200.00,152.42
2008-04-29,14900.00,12000.00,151.65
2008-04-30,15200.00,12500.00,151.06
2008-05-01,12800.00,11500.00,150.71
2008-05-02,11300.00,9900.00,150.48
2008-05-03,11300.00,9800.00,150.11
2008-05-04,10700.00,10000.00,149.99
2008-05-05,9360.00,9000.00,149.67
2008-05-06,9840.00,8900.00,149.51
2008-05-07,9820.00,9500.00,149.43
2008-05-08,9810.00,9200.00,149.41
2008-05-09,9860.00,9200.00,149.31
2008-05-10,9020.00,9300.00,149.28
2008-05-11,9030.00,9400.00,149.31
2008-05-12,8940.00,9000.00,149.24
2008-05-13,9790.00,8600.00,149.03
2008-05-14,8210.00,8500.00,148.94
2008-05-15,8190.00,8700.00,148.85
2008-05-16,8350.00,9000.00,148.73
2008-05-17,8400.00,9300.00,148.60
2008-05-18,8400.00,10100.00,148.66
2008-05-19,8360.00,9200.00,148.69
2008-05-20,8330.00,9500.00,148.66
2008-05-21,8450.00,10500.00,148.74
2008-05-22,9240.00,10500.00,148.86
2008-05-23,10700.00,10000.00,148.61
2008-05-24,12500.00,9800.00,148.03
2008-05-25,14400.00,9800.00,147.20
2008-05-26,14900.00,10400.00,146.40
2008-05-27,11900.00,10700.00,145.95
2008-05-28,10300.00,11000.00,145.73
2008-05-29,11600.00,12400.00,145.67
2008-05-30,10900.00,13100.00,145.83
2008-05-31,10900.00,13500.00,146.22
2008-06-01,10800.00,14100.00,146.66
2008-06-02,12300.00,13400.00,146.84
2008-06-03,12600.00,12800.00,146.81
2008-06-04,14400.00,11800.00,146.36
2008-06-05,14900.00,11300.00,145.79
2008-06-06,11700.00,11000.00,145.43
2008-06-07,10700.00,11200.00,145.17
2008-06-08,12400.00,12000.00,144.91
2008-06-09,12300.00,12500.00,144.72
2008-06-10,12300.00,12500.00,144.77
2008-06-11,9640.00,12000.00,144.98
2008-06-12,9630.00,11300.00,145.21
2008-06-13,10400.00,12500.00,145.30
2008-06-14,13200.00,14800.00,145.26
2008-06-15,12300.00,14500.00,145.62
2008-06-16,17500.00,17800.00,145.41
2008-06-17,19200.00,20400.00,145.34
2008-06-18,20900.00,20000.00,145.24
2008-06-19,17600.00,18000.00,145.32
2008-06-20,17600.00,17500.00,145.29
2008-06-21,17500.00,20500.00,145.72
2008-06-22,21200.00,19000.00,145.15
2008-06-23,16800.00,19000.00,145.41
2008-06-24,14100.00,17200.00,145.62
2008-06-25,14400.00,16600.00,145.81
2008-06-26,17000.00,16400.00,145.71
2008-06-27,16400.00,16300.00,145.72
2008-06-28,16400.00,15700.00,145.49
2008-06-29,15400.00,15100.00,145.29
2008-06-30,15500.00,15100.00,145.19
2008-07-01,15600.00,15000.00,145.02
2008-07-02,14500.00,15500.00,145.00
2008-07-03,17700.00,22000.00,145.13
2008-07-04,18800.00,23800.00,145.69
2008-07-05,33200.00,34500.00,145.83
2008-07-06,26800.00,25000.00,145.64
2008-07-07,24300.00,25000.00,145.83
2008-07-08,26600.00,27400.00,145.90
2008-07-09,27100.00,25000.00,145.89
2008-07-10,23300.00,22000.00,145.89
2008-07-11,20100.00,19000.00,145.83
2008-07-12,17600.00,18800.00,145.87
2008-07-13,17700.00,18200.00,145.91
2008-07-14,17800.00,17000.00,145.82
2008-07-15,16600.00,15800.00,145.66
2008-07-16,16300.00,15600.00,145.46
2008-07-17,16100.00,16900.00,145.31
2008-07-18,16800.00,18400.00,145.43
2008-07-19,18100.00,18700.00,145.46
2008-07-20,19200.00,20300.00,145.44
2008-07-21,19200.00,19800.00,145.33
2008-07-22,18800.00,20500.00,145.40
2008-07-23,28800.00,32500.00,145.41
2008-07-24,32400.00,34200.00,145.56
2008-07-25,33800.00,33000.00,145.71
2008-07-26,31800.00,28000.00,145.78
2008-07-27,27100.00,22700.00,145.77
2008-07-28,23300.00,22800.00,145.91
2008-07-29,22100.00,21500.00,145.94
2008-07-30,20300.00,19600.00,145.80
2008-07-31,19400.00,18500.00,145.63
2008-08-01,19500.00,19500.00,145.48
2008-08-02,17600.00,19500.00,145.62
